,SNR,SNR,SNR,SNR,SNR,Signal,Signal,Signal,Signal,Signal,Noise,Noise,Noise,Noise,Noise
,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_4,Spectrum_5,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_4,Spectrum_5,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_4,Spectrum_5
Continuum_1,5.216,7.041,13.566,19.042,13.870,0.059,0.096,0.253,0.366,0.202,0.011,0.014,0.019,0.019,0.015
Continuum_2,7.508,9.507,14.607,19.239,15.151,0.053,0.077,0.203,0.333,0.190,0.007,0.008,0.014,0.017,0.013
Continuum_3,4.140,7.739,14.488,21.889,18.107,0.044,0.059,0.156,0.293,0.172,0.011,0.008,0.011,0.013,0.009
