,SNR,Signal,Noise
Component_1,28.264,0.996,0.035
Component_2,59.153,3.001,0.051
Component_3,31.472,1.240,0.039
Component_4,20.634,0.864,0.042
Component_5,14.671,0.618,0.042
Component_6,49.121,1.876,0.038
Component_7,62.148,1.590,0.026
