,SNR,SNR,SNR,SNR,SNR,Signal,Signal,Signal,Signal,Signal,Noise,Noise,Noise,Noise,Noise
,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_4,Spectrum_5,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_4,Spectrum_5,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_4,Spectrum_5
Continuum_1,9.781,9.479,23.468,9.291,3.354,0.150,0.135,0.571,0.119,0.036,0.015,0.014,0.024,0.013,0.011
Continuum_2,4.006,4.726,16.603,4.261,1.181,0.141,0.129,0.630,0.141,0.036,0.035,0.027,0.038,0.033,0.031
Continuum_3,8.942,10.194,25.600,9.053,3.217,0.126,0.118,0.615,0.156,0.033,0.014,0.012,0.024,0.017,0.010
