Name,Flux,Error flux
Hgamma,0.6594316133921048,0.06851787697843448
Hbeta,1.9474383292570536,0.15754331771279717
Halpha,9.38164826438147,0.17339564561943363
[SII]6716,1.6006835162122628,0.08704164521591247
[SII]6731,1.1076112626035153,0.0552090319827617
HeII4687,0.14564256718351384,0.05778650247525932
HeI5876,0.3378477766969434,0.0465134376475297
[OIII]5007_d,2.776549964117876,0.13057417672899602
[OI]6300_d,0.24685300154403317,0.018501373526549753
[NII]6583_d,2.5160455299660356,0.09999132281343706
