,SNR,Signal,Noise
Component_1,234.208,4.348,0.019
Component_2,1013.126,24.048,0.024
Component_3,689.897,9.220,0.013
Component_4,209.040,4.516,0.022
Component_5,179.587,3.298,0.018
Component_6,468.088,11.233,0.024
Component_7,366.794,9.658,0.026
