,SNR,SNR,SNR,SNR,SNR,Signal,Signal,Signal,Signal,Signal,Noise,Noise,Noise,Noise,Noise
,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_4,Spectrum_5,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_4,Spectrum_5,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_4,Spectrum_5
Continuum_1,3.377,4.482,11.766,11.777,8.478,0.024,0.028,0.124,0.101,0.052,0.007,0.006,0.011,0.009,0.006
Continuum_2,5.235,5.701,13.047,13.755,10.333,0.023,0.022,0.101,0.093,0.051,0.004,0.004,0.008,0.007,0.005
Continuum_3,2.252,4.800,12.210,13.820,11.240,0.019,0.017,0.079,0.083,0.047,0.009,0.004,0.006,0.006,0.004
