Name,Flux,Error flux
Hgamma,1.911348528727373,0.18868345514154414
Hbeta,5.1114782163846275,0.4663459259336039
Halpha,23.064736713425937,0.5692208441236539
[SII]6716,3.1608559570967096,0.1304670100405041
[SII]6731,2.619809675061964,0.11449570636752922
HeII4687,0.06082329248001366,0.017376589224684387
HeI5876,0.638374600556365,0.060323647979891364
[OIII]5007_d,5.2043197395376755,0.27943181713312004
[OI]6300_d,0.5421211233316054,0.03381434748564782
[NII]6583_d,8.689550359900027,0.17431298730021955
