,SNR,SNR,SNR,Signal,Signal,Signal,Noise,Noise,Noise
,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_1,Spectrum_2,Spectrum_3
Continuum_1,8.171,24.974,15.811,4.984,1.977,1.408,0.610,0.079,0.089
Continuum_2,7.961,22.429,15.307,1.804,1.704,1.020,0.227,0.076,0.067
Continuum_3,9.312,17.412,13.504,1.081,1.419,0.755,0.116,0.081,0.056
