Name,Flux,Error_flux
Hgamma,0.09350442118578606,0.07244726734333515
Hbeta,0.009959711025892966,0.04022816939179443
Halpha,0.0,0.02862076485267533
[SII]6716,0.0,0.00986074329326453
[SII]6731,0.04756644779799907,0.013593205249391688
HeII4687,0.002699562563217515,0.007980654941138629
HeI5876,0.029293119665236303,0.009677791676277003
[OIII]4959,0.004274070849149179,0.008601880238566478
[OIII]5007,0.012822212547447538,0.008601880238566478
[OI]6300,0.02249685183626947,0.01448396919617177
[OI]6364,0.007498950612089822,0.01448396919617177
[NII]6548,0.017959526019548127,0.027099460160615138
[NII]6583,0.05387857805864438,0.027099460160615138
