Line,Flux,Error flux
Hgamma,0.19553809286794901,0.034409825052831584
Hbeta,0.5813339868114004,0.04714401910721912
Halpha,2.4837707750789155,0.03746627196562004
[SII]6716,0.49534520821504174,0.013974283554778495
[SII]6731,0.2976457975770291,0.016310585932459095
HeII4687,0.0,0.0073597353892552704
HeI5876,0.06071138782949583,0.010695551016061773
[OIII]5007_d,0.49563042709850896,0.04745297841085022
[OI]6300_d,0.13853711070098118,0.0154708623059173
[NII]6583_d,1.0194188303157419,0.031860279916987005
