Line,Flux,Error flux
Hgamma,0.09746084964393315,0.013360071396826071
Hbeta,0.2472456622746338,0.011275219339798453
Halpha,1.2201401587634941,0.021576847066640127
[SII]6716,0.2792055694001253,0.007549365350152048
[SII]6731,0.22231205478493885,0.009812356949750894
HeII4687,0.0,0.005519977059219638
HeI5876,0.02780036174673767,0.005349431343396658
[OIII]5007_d,0.17995589006683219,0.010326958105798284
[OI]6300_d,0.17208022248461105,0.014547221094872219
[NII]6583_d,0.5077512420151596,0.012054322167189891
