Name,Flux,Error_flux
Hbeta,27.88470547593012,1.8833775674364113
Halpha,72.42695602194308,1.6591927946516738
[SII]6716,4.639792285806474,0.2620310920722294
[SII]6731,3.2965816171666513,0.12831498781086803
HeII4687,0.16405052991985028,0.04519023084252285
HeI5876,2.842336316898668,0.17185444082725318
[OIII]4959,44.94618308075144,10.425402695674777
[OIII]5007,134.83854924225432,10.425402695674777
[OI]6300,0.877319702600315,0.13237802555609052
[OI]6364,0.2924399008667717,0.13237802555609052
[NII]6548,0.7057907972941859,0.11472541990004152
[NII]6583,2.117372391882558,0.11472541990004152
