Name,Flux,Error flux
Hgamma,0.6982581673016305,0.05054872145174174
Hbeta,1.5451427453078501,0.1119745956931164
Halpha,3.4141494878434036,0.11516084659934815
[SII]6716,0.653288798841617,0.01746844525845319
[SII]6731,0.48032385773301195,0.021530960051230664
HeII4687,0.012335164876792207,0.008426588977813286
HeI5876,0.15839747964518944,0.024737117808515723
[OIII]5007_d,1.1283426416390012,0.0375165296824016
[OI]6300_d,0.18496111922489472,0.005312594629939352
[NII]6583_d,1.33946351189021,0.032906499552494424
