,SNR,Signal,Noise
Component_1,89.119,20.123,0.226
Component_2,0.856,4.248,4.962
Component_3,19.053,48.126,2.526
Component_4,32.496,24.518,0.755
Component_5,65.222,36.932,0.566
Component_6,25.905,3.555,0.137
