,SNR,Signal,Noise
Component_1,81.205,13.320,0.164
Component_2,-8.255,-7.182,0.870
Component_3,1.759,1.602,0.910
Component_4,3.555,1.325,0.373
Component_5,7.869,2.463,0.313
Component_6,7.447,1.230,0.165
