,SNR,Signal,Noise
Component_1,255.466,45.902,0.180
Component_2,1.372,1.090,0.794
Component_3,4.811,4.380,0.910
Component_4,7.570,2.822,0.373
Component_5,19.896,6.227,0.313
Component_6,23.728,4.292,0.181
