Name,Chi squared,Dof,Chi reduced
Halpha,343.8602831176568,108,3.1838915103486745
Hbeta,46.00413978692772,108,0.42596425728636783
NII,104.83901819495603,108,0.9707316499532965
SII,55.11660314239287,108,0.5103389179851191
OIII,29.841553047716427,108,0.2763106763677447
Continuum 1,587.0255475410754,108,5.435421736491439
Continuum 2,1401.9403936694532,108,12.980929571013455
Continuum 3,1109.2916342257338,108,10.271218835423461
