Line,Flux,Error flux
Hgamma,0.6698006798077843,0.1759056768385998
Hbeta,2.6460337521558253,0.28202762437102685
Halpha,18.384913235271743,0.262564163041294
[SII]6716,3.0035146334844476,0.03622352537148701
[SII]6731,2.1728371770544728,0.04308052588958482
HeII4687,0.07203117734366091,0.017390938624496522
HeI5876,0.38926145684191044,0.04285617936457918
[OIII]5007_d,0.8736099255419122,0.0678677917863651
[OI]6300_d,0.42306092426904307,0.044664536595243665
[NII]6583_d,8.274844461089554,0.09524762841303071
