Line,Flux,Error flux
Hgamma,1.5296159960906477,0.21250130718668805
Hbeta,3.8727456327405307,0.23099117323207688
Halpha,10.04431256662577,0.3435444996360623
[SII]6716,1.5736844922277078,0.08831563954487535
[SII]6731,1.0725771958276418,0.06956373257605558
HeII4687,0.03920616878393945,0.005972756849188424
HeI5876,0.44660494290621977,0.03415051772009081
[OIII]5007_d,8.226289339798617,0.34971748469154373
[OI]6300_d,0.3923222721290371,0.03252399499397102
[NII]6583_d,2.6622306279529715,0.2484900380866633
