Line,Flux,Error flux
Hgamma,0.30839726962656183,0.024542337835567217
Hbeta,0.6400588827980078,0.035534224856418314
Halpha,1.678242105223196,0.03858147965849952
[SII]6716,0.3727805673058948,0.013548177614511938
[SII]6731,0.2755916550462808,0.011711368451046785
HeII4687,0.006115384541595408,0.00665683295106072
HeI5876,0.07144735653680738,0.01029384082936442
[OIII]5007_d,1.0126289761772596,0.03812799517383524
[OI]6300_d,0.1621705898096692,0.03370346290755394
[NII]6583_d,0.5920777641710231,0.03691398822955295
