Line,Flux,Error flux
Hgamma,0.8988255136411076,0.11241788594700192
Hbeta,3.0955603801560065,0.12819791593749782
Halpha,16.044708290318837,0.11336109008849739
[SII]6716,2.78357960158134,0.04925710455502875
[SII]6731,1.9605729782320604,0.040496561954942265
HeII4687,0.033509436318314295,0.020389233804325134
HeI5876,0.3588906541079114,0.05064689714046188
[OIII]5007_d,1.1577982968781255,0.05634149618756759
[OI]6300_d,0.42986446804733425,0.029271821556131145
[NII]6583_d,6.925911483533377,0.07538673620225046
