Name,Flux,Error_flux
Hbeta,5.780194416875384,0.27907840995300554
Halpha,17.76368660429985,0.5826961215510801
[SII]6716,3.3913155572791047,0.06576843236780996
[SII]6731,2.574675673402577,0.07601503419027274
HeII4687,0.20820023342837599,0.021320895610480787
HeI5876,0.4662839303492491,0.025618149862242968
[OIII]4959,3.058027762925143,0.22430082511730892
[OIII]5007,9.17408328877543,0.22430082511730892
[OI]6300,0.27089925029235107,0.09765205749969691
[OI]6364,0.09029975009745037,0.09765205749969691
[NII]6548,1.186527385289716,0.28262441684385053
[NII]6583,3.559582155869148,0.28262441684385053
