Name,Flux,Error_flux
Hbeta,31.309327145797177,1.6580231060907293
Halpha,116.73028812343175,5.410821149705239
[SII]6716,10.214366130809914,0.2380612769705168
[SII]6731,8.116653841981483,0.4991392480846021
HeII4687,0.24031886464766572,0.02505021281543619
HeI5876,4.640782127300148,0.18458665412166597
[OIII]4959,24.315516914757005,1.4410131424612607
[OIII]5007,72.94655074427101,1.4410131424612607
[OI]6300,0.6913808911628425,0.10272611686643976
[OI]6364,0.23046029705428084,0.10272611686643976
[NII]6548,5.4090881095023775,0.9694732850924361
[NII]6583,16.227264328507133,0.9694732850924361
