,SNR,Signal,Noise
Component_1,78.764,1.409,0.018
Component_2,7.315,0.195,0.027
Component_3,-1.004,-0.072,0.071
Component_4,28.734,0.494,0.017
Component_5,6.273,0.097,0.016
