,SNR,Signal,Noise
Component_1,267.671,5.226,0.020
Component_2,55.964,1.039,0.019
Component_3,-1.375,-0.105,0.076
Component_4,112.770,2.120,0.019
Component_5,48.646,0.678,0.014
