Name,Chi squared,Dof,Chi reduced
Halpha,28.511355420828846,84,0.3394208978670101
Hbeta,23.608438401027,84,0.2810528381074643
NII,15.321646672244162,84,0.1824005556219543
SII,14.111956797912951,84,0.1679994856894399
OIII,22.021407410834673,84,0.2621596120337461
Continuum 1,648.3827402092078,84,7.718842145347712
Continuum 2,544.0846590007259,84,6.477198321437212
Continuum 3,794.1216564492021,84,9.453829243442883
