,SNR,Signal,Noise
Component_1,-0.068,-0.002,0.033
Component_2,2.566,0.096,0.037
Component_3,2.439,0.070,0.029
Component_4,0.575,0.017,0.029
Component_5,2.174,0.112,0.051
