Name,Chi squared,Dof,Chi reduced
Halpha,296.26425065995375,80,3.7033031332494217
Hbeta,57.43981555704813,80,0.7179976944631016
NII,36.382881802870855,80,0.4547860225358857
SII,24.93003833053204,80,0.3116254791316505
OIII,123.66708581102206,80,1.5458385726377757
