Name,Flux,Error_flux
Hgamma,0.23605630933206317,0.04523731145618321
Hbeta,0.7608849697447426,0.06677767866470098
Halpha,2.4557027905292452,0.08353626623917823
[SII]6716,0.35759974584301596,0.021324435411443226
[SII]6731,0.3345241778169719,0.02390417087945793
HeII4687,0.0,0.013652096874923669
HeI5876,0.06341451316357356,0.021162561155215788
[OIII]4959,0.1437824127210688,0.024538134503055885
[OIII]5007,0.43134723816320636,0.024538134503055885
[OI]6300,0.09257776976041299,0.031271345443211356
[OI]6364,0.03085925658680433,0.031271345443211356
[NII]6548,0.30728906917037996,0.028542705856853843
[NII]6583,0.9218672075111398,0.028542705856853843
