Name,Flux,Error_flux
Hgamma,0.0,3.67151528488098
Hbeta,9.666050598607116,2.446519107171754
Halpha,28.097255496877683,1.6987692816343527
[SII]6731_d1,0.0,3.0792511058001866
[SII]6731_d2,6.758618982359782,3.205647375449389
HeII4687,0.0,3.0699032975690814
HeI5876,2.4225492154531993,1.7667104979621042
[OIII]4959,4.626575316773407,0.7877287297771154
[OIII]5007,13.879725950320221,2.363186189331346
[OI]6300,0.0,1.4266406149442343
[OI]6364,0.0,0.47554687164807813
[NII]6548,2.422878788159781,0.4760303509025421
[NII]6583,7.268636364479343,1.4280910527076263
