Line,Flux,Error flux
Hgamma,0.10722269401210392,0.02552656263208046
Hbeta,0.08160642104471091,0.02009570059599393
Halpha,0.18494943416034232,0.01926594167766812
[SII]6716,0.06588603761369557,0.007737996272513479
[SII]6731,0.03795189560601132,0.0069814948113905975
HeII4687,0.0,0.0031713855374544187
HeI5876,0.007488367843925903,0.005719105883018513
[OIII]5007_d,0.0746687205516962,0.01101977193133053
[OI]6300_d,0.014943742154563724,0.006945552898586461
[NII]6583_d,0.09672380375132748,0.00715068813518673
