Line,Flux,Error flux
Hgamma,0.13605973843946553,0.021327457923474444
Hbeta,0.3303748829640535,0.013149379932954935
Halpha,1.664023601207373,0.017194141833554357
[SII]6716,0.40905859966920455,0.008520259185701403
[SII]6731,0.29578441960704877,0.007866798997111088
HeII4687,0.0,0.007219972413573692
HeI5876,0.031545586592678795,0.004613701066072312
[OIII]5007_d,0.3405318434607937,0.013407328953034306
[OI]6300_d,0.05695182513451849,0.010484012225347304
[NII]6583_d,0.44312507714441,0.009978745484094149
