Name,Flux,Error flux
Hgamma,3.7919212493216286,0.04782213120415017
Hbeta,10.001285307948004,0.09197229349326128
Halpha,45.122098963009726,0.11672804161469968
[SII]6731_d1,1.3799631402885337,0.06226937924625392
[SII]6731_d2,5.4934393575442835,0.07378571845293588
HeII4687,0.10549678113527113,0.0030604387596034803
HeI5876,1.606621994622571,0.014374014691271302
[OIII]5007_d,18.158297660883754,0.09601917834157396
[OI]6300_d,0.565995961780332,0.005561762414944758
[NII]6583_d,12.50155400058151,0.04901323907479796
