Name,Flux,Error flux
Hgamma,0.23144084506299256,0.00789532449982662
Hbeta,0.7546887240705376,0.011263781571270788
Halpha,2.4487276065270414,0.013831524807935853
[SII]6731_d1,0.19842466301269984,0.007166351333694695
[SII]6731_d2,0.5444114014808336,0.009362952957015792
HeII4687,0.0,0.0024162169732173623
HeI5876,0.061675893309895036,0.0038416481976783273
[OIII]5007_d,0.5711429575073057,0.005253155252051356
[OI]6300_d,0.12410405736974936,0.005004460567003021
[NII]6583_d,1.224442902796355,0.004942293009226805
