,SNR,SNR,SNR,SNR,SNR,SNR,SNR,SNR,SNR,SNR,SNR,SNR,SNR,SNR,SNR,SNR,SNR,SNR,SNR,SNR,Signal,Signal,Signal,Signal,Signal,Signal,Signal,Signal,Signal,Signal,Signal,Signal,Signal,Signal,Signal,Signal,Signal,Signal,Signal,Signal,Noise,Noise,Noise,Noise,Noise,Noise,Noise,Noise,Noise,Noise,Noise,Noise,Noise,Noise,Noise,Noise,Noise,Noise,Noise,Noise
,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_4,Spectrum_5,Spectrum_6,Spectrum_7,Spectrum_8,Spectrum_9,Spectrum_10,Spectrum_11,Spectrum_12,Spectrum_13,Spectrum_14,Spectrum_15,Spectrum_16,Spectrum_17,Spectrum_18,Spectrum_19,Spectrum_20,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_4,Spectrum_5,Spectrum_6,Spectrum_7,Spectrum_8,Spectrum_9,Spectrum_10,Spectrum_11,Spectrum_12,Spectrum_13,Spectrum_14,Spectrum_15,Spectrum_16,Spectrum_17,Spectrum_18,Spectrum_19,Spectrum_20,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_4,Spectrum_5,Spectrum_6,Spectrum_7,Spectrum_8,Spectrum_9,Spectrum_10,Spectrum_11,Spectrum_12,Spectrum_13,Spectrum_14,Spectrum_15,Spectrum_16,Spectrum_17,Spectrum_18,Spectrum_19,Spectrum_20
Continuum_1,1.753,2.276,2.929,5.130,6.902,7.973,11.575,9.374,9.495,10.385,12.470,14.486,16.019,12.314,9.837,8.099,6.471,5.304,5.304,4.732,0.012,0.014,0.022,0.046,0.071,0.077,0.146,0.121,0.078,0.096,0.127,0.161,0.216,0.142,0.099,0.073,0.053,0.039,0.036,0.034,0.007,0.006,0.008,0.009,0.010,0.010,0.013,0.013,0.008,0.009,0.010,0.011,0.013,0.011,0.010,0.009,0.008,0.007,0.007,0.007
Continuum_2,2.709,3.075,4.146,6.861,8.288,10.136,12.962,10.716,10.462,11.863,14.184,16.082,16.606,14.319,12.990,10.192,8.391,6.326,6.284,6.062,0.014,0.017,0.022,0.038,0.057,0.069,0.122,0.093,0.075,0.092,0.119,0.151,0.201,0.129,0.095,0.071,0.053,0.040,0.036,0.034,0.005,0.005,0.005,0.006,0.007,0.007,0.009,0.009,0.007,0.008,0.008,0.009,0.012,0.009,0.007,0.007,0.006,0.006,0.006,0.006
Continuum_3,2.358,2.463,3.237,5.297,7.125,8.600,9.397,8.867,10.802,12.927,14.432,15.134,19.242,14.021,13.333,10.903,7.804,5.869,6.745,5.515,0.012,0.014,0.017,0.028,0.043,0.053,0.088,0.063,0.064,0.080,0.102,0.128,0.165,0.106,0.082,0.057,0.044,0.033,0.031,0.027,0.005,0.006,0.005,0.005,0.006,0.006,0.009,0.007,0.006,0.006,0.007,0.008,0.009,0.008,0.006,0.005,0.006,0.006,0.005,0.005
