,SNR,Signal,Noise
Component_1,2951.830,88.555,0.030
Component_2,1090.281,32.058,0.029
Component_3,1015.305,25.604,0.025
Component_4,2876.423,157.055,0.055
Component_5,2023.490,66.590,0.033
