# redshift redshift_error
0.03358	0.00016
nan	nan
nan	nan
0.03549	0.00139
nan	nan
0.03394	0.00015
nan	nan
nan	nan
nan	nan
0.03412	0.00007
0.03414	0.00004
nan	nan
nan	nan
nan	nan
nan	nan
0.03658	0.00053
0.03402	0.00004
0.03357	0.00005
0.03339	0.00015
0.03320	0.00006
0.03334	0.00005
0.03329	0.00009
0.03324	0.00004
nan	nan
