Name,Chi squared,Dof,Chi reduced
Halpha,2117.5080943805388,88,24.06259198159703
Hbeta,1362.3174142976402,88,15.480879707927729
NII,1244.5107297118902,88,14.142167383089662
SII,785.0557513162537,88,8.921088083139246
OIII,1273.1860669554449,88,14.468023488130056
Continuum 1,6864.498061820524,88,78.00565979341503
Continuum 2,4217.867551854615,88,47.93031308925699
Continuum 3,1891.1013665611622,88,21.489788256376844
