,SNR,Signal,Noise
Component_1,438.348,247.777,0.565
Component_2,2.970,26.841,9.036
Component_3,92.308,208.221,2.256
Component_4,49.812,244.157,4.902
Component_5,165.656,267.912,1.617
Component_6,114.490,38.621,0.337
