,SNR,Signal,Noise
Component_1,217.171,97.913,0.451
Component_2,2.339,3.212,1.373
Component_3,11.678,10.347,0.886
Component_4,5.490,8.495,1.547
Component_5,20.201,14.539,0.720
Component_6,27.780,10.373,0.373
