,SNR,Signal,Noise
Component_1,130.053,22.440,0.173
Component_2,0.516,0.468,0.905
Component_3,52.297,27.615,0.528
Component_4,42.947,29.018,0.676
Component_5,82.925,28.771,0.347
Component_6,28.969,5.903,0.204
