,SNR,Signal,Noise
Component_1,13.556,4.687,0.346
Component_2,-1.102,-7.858,7.132
Component_3,6.591,4.942,0.750
Component_4,3.972,4.871,1.226
Component_5,9.345,4.396,0.470
Component_6,5.340,1.391,0.260
