,SNR,Signal,Noise
Component_1,72.010,29.638,0.412
Component_2,-7.179,-10.795,1.504
Component_3,3.709,3.286,0.886
Component_4,1.342,2.076,1.547
Component_5,7.594,5.465,0.720
Component_6,9.524,3.246,0.341
