,SNR,SNR,SNR,SNR,SNR,Signal,Signal,Signal,Signal,Signal,Noise,Noise,Noise,Noise,Noise
,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_4,Spectrum_5,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_4,Spectrum_5,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_4,Spectrum_5
Continuum_1,19.569,21.104,24.277,19.919,10.822,0.530,0.705,0.765,0.437,0.133,0.027,0.033,0.031,0.022,0.012
Continuum_2,16.636,20.410,20.684,19.032,14.045,0.392,0.714,0.612,0.346,0.129,0.024,0.035,0.030,0.018,0.009
Continuum_3,18.623,28.214,28.571,25.036,12.433,0.291,0.672,0.493,0.267,0.121,0.016,0.024,0.017,0.011,0.010
