Name,Flux,Error flux
Hgamma,1.4241053628718416,0.06712864191457066
Hbeta,3.811681360294385,0.14197339361488037
Halpha,17.78634939098726,0.2807707280886343
[SII]6716,3.3750103757077783,0.05214430998145675
[SII]6731,2.6370787720808906,0.07536909915412214
HeII4687,0.05476832362821794,0.03103606278580613
HeI5876,0.5381939049694288,0.03273726518158224
[OIII]5007_d,1.4580748441098021,0.12843598783490623
[OI]6300_d,0.6582741221985514,0.030762994006513042
[NII]6583_d,10.160742676470688,0.15718341094255117
