Name,Flux,Error flux
Hgamma,1.3191689561911903,0.11954110723878879
Hbeta,3.183432772087181,0.3317780166597993
Halpha,11.74651776323895,0.2045318412267176
[SII]6716,1.8751511323510708,0.06303480436755206
[SII]6731,1.4135448672341633,0.0702748214656598
HeII4687,0.012546028349619267,0.010793640936011756
HeI5876,0.2835144388575536,0.012650710056992687
[OIII]5007_d,0.9793119081879669,0.07335422059817145
[OI]6300_d,0.3205502574192802,0.020223303974758387
[NII]6583_d,5.400738388173981,0.13501223454612213
