,SNR,SNR,SNR,SNR,Signal,Signal,Signal,Signal,Noise,Noise,Noise,Noise
,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_4,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_4,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_4
Continuum_1,11.656,23.544,19.511,13.517,0.158,0.816,0.387,0.162,0.014,0.035,0.020,0.012
Continuum_2,14.657,22.187,19.001,14.122,0.201,0.797,0.341,0.144,0.014,0.036,0.018,0.010
Continuum_3,16.588,28.563,21.872,15.877,0.218,0.715,0.297,0.122,0.013,0.025,0.014,0.008
