Name,Flux,Error flux
Hgamma,1.260294186485903,0.16803273158700474
Hbeta,3.6641159979409594,0.26717672307472723
Halpha,15.072073858221145,0.23428357045876938
[SII]6716,2.4702501885082335,0.12998797269235887
[SII]6731,1.7409388267138681,0.07264203839425991
HeII4687,0.0019041449170671793,0.006465366014597012
HeI5876,0.518780877566649,0.028363920347364117
[OIII]5007_d,1.331771639305947,0.0591939859314827
[OI]6300_d,0.4470337316191899,0.016566198516124273
[NII]6583_d,6.657494968407688,0.10445822471767077
