,SNR,SNR,SNR,SNR,SNR,Signal,Signal,Signal,Signal,Signal,Noise,Noise,Noise,Noise,Noise
,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_4,Spectrum_5,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_4,Spectrum_5,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_4,Spectrum_5
Continuum_1,24.084,19.304,17.381,28.125,25.534,1.218,0.878,1.080,1.798,1.408,0.051,0.046,0.062,0.064,0.055
Continuum_2,24.073,20.732,20.284,27.748,25.086,1.046,0.850,1.075,1.531,1.189,0.043,0.041,0.053,0.055,0.047
Continuum_3,20.599,19.955,21.957,18.888,21.243,0.920,0.816,1.055,1.355,1.032,0.045,0.041,0.048,0.072,0.049
