Name,Flux,Error flux
Hbeta,6.929790622605616,0.3154228750024498
Halpha,37.93819130457538,0.1658078633979313
[SII]6716,3.9937379764159155,0.19611570355945096
[SII]6731,3.128510298533434,0.15247773025415934
HeII4687,0.24044003904941838,0.08928142735689897
HeI5876,0.8567866875560282,0.04496182573705799
[OIII]5007_d,2.9207666029223405,0.12700788340007826
[OI]6300_d,0.16667688224234994,0.038062862174216186
[NII]6583_d,16.247828281154824,0.3071249118977363
