,SNR,Signal,Noise
Component_1,-1.274,-0.047,0.037
Component_2,1.408,0.057,0.041
Component_3,0.818,0.034,0.041
Component_4,1.436,0.074,0.051
Component_5,-0.263,-0.012,0.045
