Name,Flux,Error flux
Hgamma,0.1836579705786039,0.019304011782699065
Hbeta,0.49306933373759027,0.054414441924275254
Halpha,2.2158934367395733,0.050814657229177315
[SII]6716,0.32992100944543656,0.02663884439341105
[SII]6731,0.17824453036744564,0.028132294115116096
HeII4687,0.01681369200770813,0.004887633942973044
HeI5876,0.048933336172282973,0.012342634957925643
[OIII]5007_d,0.10594664488213221,0.020040528268370997
[OI]6300_d,0.1101818298956278,0.014889410793182041
[NII]6583_d,1.0319008443848294,0.061370238637966625
