Name,Flux,Error_flux
Hgamma,0.5542293626398854,0.08806403052950831
Hbeta,1.2946250127193089,0.10971403698118061
Halpha,5.113842348837121,0.10899571971630109
[SII]6731_d1,0.23295800334648953,0.0866954983983422
[SII]6731_d2,1.6540019889242155,0.10387900688003121
HeII4687,0.04970750988404315,0.03872021506944194
HeI5876,0.14898531875594068,0.02721760417042218
[OIII]4959,0.5974567653751305,0.14370278523709332
[OIII]5007,1.7923702961253913,0.14370278523709332
[OI]6300,0.142620889777122,0.03532955344611384
[OI]6364,0.047540296592374,0.03532955344611384
[NII]6548,0.43183205150952,0.04947124430791073
[NII]6583,1.29549615452856,0.04947124430791073
