Name,Chi squared,Dof,Chi reduced
Halpha,732.6911138773444,84,8.722513260444575
Hbeta,79.75014212022323,84,0.9494064538121814
NII,126.23210696281458,84,1.502763178128745
SII,68.58721370120436,84,0.8165144488238615
OIII,82.96572800024826,84,0.9876872380981936
Continuum 1,726.1099490960586,84,8.644166060667365
Continuum 2,578.4810109804635,84,6.886678702148375
Continuum 3,533.6593899624759,84,6.35308797574376
