,SNR,Signal,Noise
Component_1,23.129,1.323,0.057
Component_2,51.599,3.617,0.070
Component_3,29.252,1.635,0.056
Component_4,22.361,1.197,0.054
Component_5,15.565,1.029,0.066
Component_6,46.666,2.348,0.050
Component_7,54.563,2.109,0.039
