,SNR,Signal,Noise
Component_1,65.262,1.120,0.017
Component_2,248.169,5.525,0.022
Component_3,172.508,2.423,0.014
Component_4,85.462,1.550,0.018
Component_5,58.998,1.182,0.020
Component_6,112.174,2.396,0.021
Component_7,88.719,2.038,0.023
