Name,Flux,Error_flux
Hgamma,1.7823142299161752,0.31233118848679997
Hbeta,4.726219781606498,0.3335124938874078
Halpha,24.822604166038246,0.5514306439545231
[SII]6716,4.718705132050952,0.20618755456675747
[SII]6731,3.7258368458213798,0.15220326284046629
HeII4687,0.0,0.03126585429289714
HeI5876,0.5256410188867686,0.11514554048450323
[OIII]4959,0.4810529182933232,0.17146052741387174
[OIII]5007,1.4431587548799696,0.17146052741387174
[OI]6300,0.3602887061994401,0.13740417419129547
[OI]6364,0.12009623539981337,0.13740417419129547
[NII]6548,5.039083451960058,0.558712653845311
[NII]6583,15.117250355880174,0.558712653845311
