,SNR,Signal,Noise
Component_1,-1.409,-0.034,0.024
Component_2,1.796,0.047,0.026
Component_3,-0.263,-0.011,0.043
Component_4,1.343,0.081,0.060
Component_5,-0.095,-0.005,0.053
