Name,Flux,Error flux
Hgamma,0.15652377584407595,0.018783758085393454
Hbeta,0.40202915732911715,0.049906673360867675
Halpha,1.6214234424616083,0.04389567008447283
[SII]6716,0.27668450176792436,0.023391808177725612
[SII]6731,0.1357898329415709,0.02516295677635333
HeII4687,0.022351843141455902,0.007583587095600358
HeI5876,0.04302933960061978,0.00915317362978509
[OIII]5007_d,0.10058467750675074,0.022932054226444773
[OI]6300_d,0.11529866709361046,0.014575756219024136
[NII]6583_d,0.7696176831846002,0.04817541987362665
