Name,Flux,Error flux
Hgamma,0.2982609248841964,0.04644970456747005
Hbeta,0.8707930179617334,0.09400876390560353
Halpha,6.941021125719603,0.1385002483094872
[SII]6716,1.2407567400450776,0.05192307432241854
[SII]6731,0.8874406507487105,0.02050162509718776
HeII4687,0.0017848122659266312,0.007288340543748532
HeI5876,0.11345434581388313,0.029095101274013904
[OIII]5007_d,0.30666223681021704,0.023097139029175606
[OI]6300_d,0.2120153322139796,0.04016675432003516
[NII]6583_d,3.212158317764517,0.06734657130286083
