Name,Flux,Error flux
Hgamma,0.11282038249787948,0.10381242724375234
Hbeta,0.41341065772319713,0.03428789173427489
Halpha,1.6831952588646468,0.045195765071312406
[SII]6716,0.2532896186524701,0.026708670802143845
[SII]6731,0.1352235363075393,0.022536640750048614
HeII4687,0.07127214272968357,0.033564539728446606
HeI5876,0.0,0.028393232101727332
[OIII]5007_d,0.13748543389477133,0.06382889267565157
[OI]6300_d,0.011637945885908406,0.028666915272057895
[NII]6583_d,0.9599029218013828,0.049879068701142344
