Name,Flux,Error flux
Hgamma,0.12774371486703653,0.04028124846097145
Hbeta,0.22339224016056786,0.037190549716298864
Halpha,1.132455153046748,0.044781532983221566
[SII]6716,0.12761736735057186,0.037908896348731264
[SII]6731,0.16138459354484777,0.051706889540038506
HeII4687,0.0,0.03619551948459203
HeI5876,0.056828273410706266,0.022020625909835525
[OIII]5007_d,0.1536287795324087,0.041598818862167534
[OI]6300_d,0.07336675586489266,0.032733100038767296
[NII]6583_d,0.5391563384426258,0.04316767162022137
