Name,Flux,Error flux
Hgamma,1.6580490832502315,0.5684575986142973
Hbeta,1.641330272343828,0.44503774547925995
Halpha,2.6329172231730786,0.2989841949070206
[SII]6716,0.6059740221380215,0.06782407058820765
[SII]6731,0.7047871943132116,0.062257077805003426
HeII4687,0.05737835452628,0.023183178977040225
HeI5876,0.12787647100872654,0.03739886319256914
[OIII]5007_d,0.9961694849399768,0.05963647607888174
[OI]6300_d,0.3502279373972182,0.06445022369276673
[NII]6583_d,2.7995612358032953,0.14328244595960155
