Name,Chi squared,Dof,Chi reduced
Halpha,108.09506581114549,92,1.174946367512451
Hbeta,39.62346258668133,92,0.43068981072479706
NII,30.627035458374202,92,0.3329025593301544
SII,61.087467339989644,92,0.6639942102172788
OIII,28.914053671192665,92,0.3142831920781811
Continuum 1,701.3963388392103,92,7.623873248252286
Continuum 2,835.7696171420027,92,9.08445236023916
Continuum 3,818.6678699743348,92,8.898563804068857
